description,link,store,price
"placa de vídeo msi nvidia geforce rtx 3090 ti gaming x trio, 24gb, gddr6x, dlss, ray tracing",https://www.terabyteshop.com.br/produto/21160/placa-de-video-msi-nvidia-geforce-rtx-3090-ti-gaming-x-trio-24gb-gddr6x-dlss-ray-tracing,Terabyte,"R$ 14.999,00"
"placa de vídeo msi nvidia geforce rtx 3080 ventus 3x plus 12g oc, lhr, 12gb, gddr6x, dlss, ray tracing",https://www.terabyteshop.com.br/produto/21115/placa-de-video-msi-geforce-rtx-3080-ventus-3x-plus-12g-oc-lhr-12gb-gddr6x-dlss-ray-tracing,Terabyte,"R$ 6.299,00"
"placa de vídeo msi nvidia geforce rtx 3070 ti gaming x trio, lhr, 8gb gddr6, dlss, ray tracing",https://www.terabyteshop.com.br/produto/21087/placa-de-video-msi-geforce-rtx-3070-ti-gaming-x-trio-lhr-8gb-gddr6-dlss-ray-tracing,Terabyte,"R$ 5.499,00"
"placa de vídeo asrock radeon rx 6800 xt taichi x 16g oc, 16gb, gddr6, fsr, ray tracing, 90-ga27zz-00uanf",https://www.terabyteshop.com.br/produto/20897/placa-de-video-asrock-radeon-rx-6800-xt-taichi-x-16g-oc-16gb-gddr6-fsr-ray-tracing-90-ga27zz-00uanf,Terabyte,"R$ 5.599,00"
"placa de vídeo gigabyte geforce rtx 3070 ti gaming oc, lhr, 8gb, gddr6x, dlss, ray tracing, gv-n307tgami",https://www.terabyteshop.com.br/produto/20706/placa-de-video-gigabyte-geforce-rtx-3070-ti-gaming-oc-lhr-8gb-gddr6x-dlss-ray-tracing-gv-n307tgaming-oc-8gd,Terabyte,"R$ 4.689,00"
"placa de vídeo gigabyte radeon rx 6800 xt gaming oc, 16gb, gddr6, fsr, ray tracing, gv-r68xtgaming oc-16",https://www.terabyteshop.com.br/produto/20718/placa-de-video-gigabyte-radeon-rx-6800-xt-gaming-oc-16gb-gddr6-fsr-ray-tracing-gv-r68xtgaming-oc-16gd,Terabyte,"R$ 5.799,00"
"placa de vídeo galax nvidia geforce rtx 2060 (1 click oc), 12gb, gddr6, dlss, ray tracing, 26nrl7hp68nc",https://www.terabyteshop.com.br/produto/20531/placa-de-video-galax-geforce-rtx-2060-1-click-oc-12gb-gddr6-dlss-ray-tracing-26nrl7hp68nc,Terabyte,"R$ 2.299,00"
"placa de vídeo galax nvidia geforce rtx 3080 sg (1-click oc), lhr, 12gb, gddr6x, dlss, ray tracing, 38no",https://www.terabyteshop.com.br/produto/20532/placa-de-video-galax-geforce-rtx-3080-sg-1-click-oc-lhr-12gb-gddr6x-dlss-ray-tracing-38nom5md99ss,Terabyte,"R$ 7.499,00"
"placa de vídeo asus radeon rx 550 phoenix, 2gb, gddr5, 64bits, ph-550-2g",https://www.terabyteshop.com.br/produto/20526/placa-de-video-asus-radeon-rx-550-phoenix-2gb-gddr5-64bits-90yv0ag9-m0na00,Terabyte,"R$ 699,00"
"placa de vídeo colorful igame nvidia geforce rtx 3080 ultra white oc, lhr, 12gb, gddr6x, dlss, ray traci",https://www.terabyteshop.com.br/produto/20472/placa-de-video-colorful-igame-geforce-rtx-3080-ultra-white-oc-lhr-12gb-gddr6x-dlss-ray-tracing,Terabyte,"R$ 7.499,00"
