description,link,store,price
"placa de vídeo galax nvidia geforce rtx 3070, sem lhr, 14 gbps, 8gb, gddr6, dlss, ray tracing - 37nsl6md2koc",https://www.kabum.com.br/produto/165752/placa-de-video-galax-nvidia-geforce-rtx-3070-sem-lhr-14-gbps-8gb-gddr6-dlss-ray-tracing-37nsl6md2koc,Kabum,"4.290,00"
"placa de vídeo pcyes radeon rx550, 4gb, gddr5, 128 bits, graffiti series - pjrx550r5sf",https://www.kabum.com.br/produto/167767/placa-de-video-pcyes-radeon-rx550-4gb-gddr5-128-bits-graffiti-series-pjrx550r5sf,Kabum,"1.479,34"
placa de vídeo gainward geforce rtx 3060 ti ghost 8gb gddr6 - ne6306t019p2-190ab,https://www.kabum.com.br/produto/167897/placa-de-video-gainward-geforce-rtx-3060-ti-ghost-8gb-gddr6-ne6306t019p2-190ab,Kabum,"4.521,69"
"placa de vídeo duex geforce gtx 750 ti, 4gb, gddr5, 128 bits - dx gtx750ti-4gd5",https://www.kabum.com.br/produto/167759/placa-de-video-duex-geforce-gtx-750-ti-4gb-gddr5-128-bits-dx-gtx750ti-4gd5,Kabum,"1.478,63"
placa de vídeo gainward geforce rtx 3080 lhr phoenix 10gb gddr6x 320 bit - ned3080019ia-132ax,https://www.kabum.com.br/produto/167896/placa-de-video-gainward-geforce-rtx-3080-lhr-phoenix-10gb-gddr6x-320-bit-ned3080019ia-132ax,Kabum,"11.299,89"
placa de vídeo gainward geforce rtx 3060 ghost oc 12gb gddr6 192bit - ne63060t19k9-190au,https://www.kabum.com.br/produto/167781/placa-de-video-gainward-geforce-rtx-3060-ghost-oc-12gb-gddr6-192bit-ne63060t19k9-190au,Kabum,"4.264,05"
placa de vídeo gainward geforce gtx1650 4gb gddr6 ghost 128bits - ne6165001bg1-1175d,https://www.kabum.com.br/produto/167778/placa-de-video-gainward-geforce-gtx1650-4gb-gddr6-ghost-128bits-ne6165001bg1-1175d,Kabum,"1.991,51"
placa de vídeo powercolor radeon rx 550 4gb red dragon,https://www.kabum.com.br/produto/175039/placa-de-video-powercolor-radeon-rx-550-4gb-red-dragon,Kabum,"3.060,00"
"placa de vídeo afox geforce gt1030, 2gb, ddr5, 64 bits, low profile, hdmi/dvi - af1030-2048d5l5-v2",https://www.kabum.com.br/produto/171303/placa-de-video-afox-geforce-gt1030-2gb-ddr5-64-bits-low-profile-hdmi-dvi-af1030-2048d5l5-v2,Kabum,"759,00"
placa de vídeo nvidia pcyes gpu r5 230 2gb ddr3 64 bits low profile - pjr230rlp,https://www.kabum.com.br/produto/171573/placa-de-video-nvidia-pcyes-gpu-r5-230-2gb-ddr3-64-bits-low-profile-pjr230rlp,Kabum,"349,99"
